ARS-ID,정류소명
14582,마포세무서
14583,신수현대아파트.래미안웰스트림
14584,염리삼성아파트
14585,망원역입구
14586,상수역
14587,코오롱아파트사거리
14588,에덴맨션
14589,서부수도사업소
14590,화평교회
14591,신촌역
14592,굴다리시장
14593,신석초등학교
14594,일성여자중고등학교
14595,망원전철역
14596,상수두산아파트
14597,경성중고후문
14598,하모니마트사거리
14599,만물사부동산
14600,하나님의교회
14601,MBC
14602,월드컵파크4단지
14603,상암중학교
14604,서울산업진흥원.국악방송
14605,우리기술사옥.한국지역정보개발원
14606,DMC빌
14607,우리금융상암센터.DMC빌
14608,도화현대1차아파트단지내
14610,상암고등학교
14611,상암월드컵파크6.7단지
14612,상암월드컵파크6.7단지
14613,상암고등학교
14616,월드컵파크6단지상가
14617,공덕역10번출구
14618,공덕역10번출구
14619,웨딩타운
14620,상지초등학교
14622,아현전철역
14623,스탠포드호텔
14624,우리기술사옥.한국지역정보개발원
14625,전자회관
14626,상암중학교
14627,월드컵파크6단지
14628,YTN뉴스퀘어.CJE&M
14659,마포한강아이파크아파트
14661,중동초등학교
14662,대흥태영아파트
14663,용강동주민센터
14667,마포현대아파트
14669,성산초등학교
14670,서강초등학교
14671,경의선숲길공원입구
14672,대명아파트
14674,환일고등학교
14675,용산성당.현대홈타운
14676,가구단지
14677,하모니마트
14678,성모병원사거리
14693,창전삼성아파트입구
14694,대흥세양아파트
14700,아현1동경로당
14712,마포전철역
14713,공덕삼성3차아파트후문
14714,고니빌딩
14715,서강쌍용아파트.광흥창역
14716,사천고가앞
14718,원효초등학교
14727,새서울의원
14738,창전삼성아파트104동
14742,와우산로오거리
14743,산울림포스트극장
14744,마포자이아파트
14745,성지빌딩
14746,엘지빌딩
14747,서교동주민센터
14748,이랜드
14749,만리동고개
14750,한강타운.우성아파트16동앞
14753,공덕전철역
14754,남경장
14755,창전삼성아파트107동
14756,와우공원입구
14757,염리초등학교
14758,염리초등학교
14760,아현동주민센터
14761,우리은행서교동지점
14763,마포노인복지관
14764,공덕동주민센터
14765,청암대
14799,성서초등학교
14804,창전어린이공원
14805,창전어린이공원
14808,창전삼성아파트109동
14809,유관순무용원
14810,중부여성발전센터
14812,재화스퀘어
14814,공덕전철역
14832,홍대입구역사거리
14833,창전현대홈타운
14834,삼우빌딩
14835,합정역
14836,희성교회
14837,서강유치원
14838,마포전철역
14839,한국컴퓨터
14842,신촌연세병원.기업은행
14843,공덕동성당
14844,우리은행서교동지점
14845,서교동주민센터.마포신문사
14846,홍대후문
14848,대흥태영아파트
14849,동도중학교.서울디지인고등학교
14851,서부지원
14852,세븐일레븐
14853,동교로사거리
14855,신석초등학교
14856,굴다리시장
14858,서교동주민센터
14862,서교푸르지오아파트
14863,홍대입구역
14864,신수현대아파트.래미안웰스트림
14865,마포세무서
14866,대흥역사거리
14867,신촌역
14868,이대전철역
14869,마포경찰서
14870,도화현대1차아파트111동앞
14871,홍대정문
14872,동교로사거리
14873,한국출판콘텐츠센터
14874,신수세양아파트
14876,서교동교회
14877,애오개역
14878,열린마트
14879,로데오거리
14880,서교동주민센터.마포신문사
14881,서강수협.신수중학교
14882,신수동성당.신수동주민센터
14883,숭문중고등학교후문
14884,로데오거리
14886,가든호텔.삼성프라자
14887,희성교회
14888,광흥창역.서강동주민센터
14889,마포프레스티지자이아파트
14890,홍대정문
14892,아현초등학교
14893,샛별문방구.마포전철역
14894,상지초등학교
14895,합정역
14896,성서초등학교
14897,마포소방서
14898,이대전철역
14899,홍대정문
14900,라사라패션직업전문학교
14901,사천고가앞
14902,S마트
14905,경성중고사거리
14906,서교푸르지오아파트
14907,경의선숲길공원입구
14908,우성아파트입구
14910,성미약수터
14911,홍대입구
14912,공항철도.홍대입구역
14913,경성중고후문
14914,우성아파트3동
14915,하모니마트
14916,성모병원사거리
14917,코오롱아파트사거리
14918,도화현대1차아파트
14919,마포한강아이파크아파트
14920,중동초등학교
14921,신한은행서교동금융센터점
14922,경성중고.홍익디자인고
14923,망원1동파출소
14924,대우미래사랑아파트
14925,효성약국
14926,화평교회
14927,성산시영아파트
14928,한국해양전략연구소
14929,망원1동파출소
14930,망원유수지.마포구민체육센터
14932,서교동주민센터
14933,창전삼성아파트
14934,임오빌딩
14935,월드컵경기장역
14936,새화빌딩
14937,신촌이랜드청년주택
14940,성산초등학교
14941,우리은행서교동지점
14942,서강쌍용아파트.광흥창역
14943,동교로사거리
14944,동교초등학교
14946,망원전철역
14947,서교동주민센터
14948,서강초등학교
14950,신부파스카아파트
14951,KBS미디어센터
14952,망원역입구
14953,홍대후문
14954,대상아파트
14955,월드컵파크2단지
14956,망원동월드컵시장
14957,상수역
14958,동원데자뷰아파트
14959,하나은행망원동지점
14960,로데오거리
14961,마포16번종점
14962,서부면허시험장.월드컵파크8단지
14963,동교초등학교
14964,합정동
14965,마포새빛문화숲
14966,서일빌딩
14968,성우맨션
14969,다운교회
14971,월드컵경기장역
14972,마포구청.마포구청역
14976,우성아파트입구
14977,망원교회
14978,망원교회
14979,신촌역
14981,경성중고사거리
14982,삼진제약
14983,한국영화아카데미
14984,서교동교회
14985,성산2동주민센터
14986,원효대교북단(가상)
14987,월드컵파크7단지
14988,창전삼성아파트110동
14989,신촌역
14990,신촌역
14991,신촌농협.하나로마트
14992,기업은행.신촌연세병원
14993,세븐일레븐
14994,아현고개
14995,양화대교북단(가상)
14996,백합아파트
14997,백합아파트
14998,서강대교북단(가상)
15101,홍익병원목동관
15102,금호어울림.대원칸타빌아파트
15103,목동3단지후문
15104,영도초등학교
15105,신목중학교.목동2단지후문
15106,목동2단지
15107,목동3단지
15108,목동4단지상가.목동종합운동장
15109,목동3.4단지사잇길
15111,목동사거리
15112,영도중.강서고입구.기아양서대리점
15113,목동시장.대일고교.배광교회
15114,신목중학교
15115,목동스카이아파트.목동3단지
15116,금호어울림.대원칸타빌아파트
15117,신목동역2번출구
15118,신목동역1번출구
15119,경서농협
15126,목동성원아파트
15127,목3동주민센터.현대아이파크.실로암안과
15128,목3동시장.강서도서관
15140,월촌초등학교
15141,월촌초등학교.우성아파트
15142,목원초등학교.서울지방식품의약품안전청
15143,용왕산
15144,신목동역
15145,목동한신청구아파트
15146,목동한신청구아파트
15147,목동1.2단지사잇길
15148,월촌중학교.목동1단지
15149,목동YMCA.서울에너지공사
15150,목동YMCA.서울에너지공사
15151,목동5단지C상가.목동운동장북문
15152,파리공원
15153,목동5단지B상가.목5동주민센터
15154,이대목동병원.목동6단지앞
15155,목동아파트601동앞.이대병원
15156,목동아파트5.6단지사잇길.경인초교
15157,오목교역
15158,양정고등학교
15159,목1동주민센터
15160,목동역.홍익병원
15161,CBS방송국
15162,목운초등학교.목운중학교
15163,목동7단지
15164,목운초등학교.목운중학교
15165,목동운동장남문.아이스링크
15166,목동7단지.종로학원
15167,목동대학학원
15168,오목교역.동신한방병원
15169,갈산초등학교정문
15170,오목교역.청학스포츠타운
15171,새마을금고
15172,신정2동주민센터
15173,오목교역.동신한방병원
15174,신목초등학교입구
15175,목동14단지상가
15176,현대아파트정문
15177,현대아파트정문
15178,삼성아파트정문
15179,삼성아파트후문
15180,현대아파트후문
15181,목동14단지C상가앞
15182,목일중학교
15183,목동13단지
15184,목동14단지
15185,신트리공원
15186,목동12.13단지사잇길
15187,목동12.13단지사잇길
15188,신목초등학교입구
15189,목동14단지관리사무소앞
15190,목동11단지
15191,목동14단지관리사무소앞
15192,양천구청역
15193,양천공원
15194,양천구청
15195,양천구민체육센터.양천일자리센터
15196,목동12단지
15197,갈산초등학교정문
15198,갈산초등학교후문
15199,갈산초등학교후문
15200,은정초등학교
15201,은정초등학교
15202,목동우성아파트
15203,목동우성아파트입구
15204,양천아파트
15205,봉영여중.목동고
15206,봉영여중.목동고
15207,봉영여중.목동고
15208,양천노인종합복지관
15209,양천구청역
15210,양천아파트
15211,신정네거리해누리분수광장
15212,신정네거리.신정119안전센터
15213,동방아파트
15214,동방아파트.신월종합사회복지관
15215,신곡시장.금빛새마을금고
15216,신곡시장.금빛새마을금고
15217,신한은행신월동지점
15218,신한은행신월동지점
15219,양강중학교
15220,신월2동주민센터입구
15221,강서초등학교
15222,한빛종합사회복지관
15223,신월동남부주유소
15224,신월2동우체국
15225,신트리사거리
15226,신트리아파트
15227,정랑고개.양천벤처타운
15228,신정학마을아파트
15229,양천고등학교
15230,계남초등학교
15231,목동아파트11단지(1117동)
15232,신정1동주민센터.신오새마을금고
15233,양명초교.신서중
15234,신트리공원.목동아파트11단지
15235,목동10단지상가
15236,양천문화회관.양천일자리센터
15237,목동10단지농협
15238,목동13단지
15239,목동13단지
15241,신서초등학교
15242,신정1동우체국
15247,우리은행신정동지점
15248,목동프라자
15249,목동10단지
15250,신정네거리역
15251,신정네거리역
15252,길훈로즈빌아파트
15253,하이스트학원.종로학원
15254,목동역
15255,목동8단지지하도
15256,양천구청.양천보건소
15257,목동8단지.한전
15258,진명여고
15259,서울남부지방법원.서울남부지방검찰청
15260,서울남부지방법원.서울남부지방검찰청
15261,오목교역.청학스포츠타운
15262,현대아이파크아파트
15263,목동중학교.서울출입국.외국인청
15264,목동대학학원
15265,목동7단지
15266,제일은행앞
15268,서울남부지방법원.서울남부지방검찰청
15269,목동중학교
15270,진명여고
15271,우리은행신정동지점
15272,목동역.목동오거리
15273,신서고등학교.영상고등학교입구
15274,신정역(은행정).신정4동주민센터
15277,신정1동우체국
15279,서울남부지방법원.서울남부지방검찰청
15280,신정네거리역
15281,신서고등학교.영상고등학교앞
15282,제일여성병원
15283,신정4동경서농협
15284,목동역.홍익병원
15285,목동역.목동오거리
15286,신서고교.영상고교입구
15287,신정역(은행정).신정4동주민센터
15288,양강중학교
15292,신월문화체육센터
15293,신월동우성상가
15294,중부운수앞
15295,신월문화체육센터
15296,신월동우성상가
15298,국립과학수사연구소입구
15299,신안파크아파트후문
15300,신안파크아파트후문
15301,국립과학수사연구소.고강동종점
15302,신정1동주민센터.신오새마을금고
15303,신정네거리역
15304,신트리아파트
15305,정랑고개.양천벤처타운
15306,서부트럭터미널.신정동일하이빌아파트
15307,강신중학교
15308,남명초교.신정3동주민센터
15309,금옥중.금옥여고.백암고등학교
15310,양강중학교
15311,양강중학교
15312,신월2동주민센터입구.경창전통시장
15313,강서초등학교
15314,한빛종합사회복지관
15315,과학수사연구소입구
15316,서부트럭터미널.신정동일하이빌아파트
15317,신정현대아파트.서부트럭터미널
15318,넓은들공원
15319,넓은들공원
15320,신정현대아파트
15321,신정숲속마을아파트
15322,신정숲속마을아파트.댓골마을입구
15323,양천중앙도서관.푸른마을2단지
15324,양천중앙도서관.푸른마을2단지
15325,신월시영아파트.강월초등학교
15326,신월시영아파트.강월초등학교
15327,강월초교입구사거리
15328,강월초교입구사거리
15329,금실어린이공원
15330,금실어린이공원
15331,강신중학교
15332,양서중학교
15333,신월1동주민센터.신월보건지소
15334,신월3동주민센터.신월3동우체국
15335,서부여성발전센터
15336,가로공원공영주차장.신영시장
15337,국민은행신월동지점
15338,서서울호수공원
15339,서서울호수공원
15340,하나은행신월동지점
15341,가로공원공영주차장
15342,양원초교.광영여고
15343,국민은행신월동지점
15344,메디힐병원
15345,신화중학교
15346,신월5동주민센터.신월중학교
15347,신월5동주민센터.신월중학교
15348,신월중학교입구
15349,신월중학교입구
15350,광영고.신동아파밀리에아파트
15351,서울금융고등학교
15352,신화중학교
15353,경창빌딩
15354,신월시영아파트중문
15355,신월시영아파트중문
15356,목원초등학교.서울지방식품의약품안전청
15357,양천노인종합복지관
15358,양서중학교
15359,양명초등학교
15360,신목동역-서울지방식품의약품안전청
15361,목동파라곤
15362,신정현대아파트.서부트럭터미널
15363,대일관광고.푸른마을3단지
15364,대일관광고.푸른마을3단지
15365,신정현대아파트
15366,신월문화체육센터
15367,목동아파트1102동앞
15368,트럭터미널주유소앞
15369,목동아파트1434동앞
15370,목동아파트1216동앞
15371,신월동기점
15372,목동아파트1218동앞
15373,양천공영차고지
15374,국립과학수사연구소.고강동종점
15377,신월동기점
15378,양천공영차고지
15380,신정이펜하우스3단지
15399,푸른마을1단지.이든채아파트
15401,신교정입구
15402,중부운수앞
15405,푸른마을1단지.이든채아파트
15408,신정교입구
15411,신월청소년문화센터
15412,계남초등학교
15413,신목동역-서울지방식품의약품안전청
15414,보람쉬움아파트
15415,보람쉬움아파트.신영시장
15416,신정이펜하우스2단지
15418,신정이펜하우스1단지아파트
15419,이펜하우스1단지.어르신요양센터
15420,양천어르신요양센터
15421,신정이펜하우스3.4단지
15423,신정이펜하우스5단지.서남병원
15500,푸른마을아파트3단지
15501,강서보건소.9호선등촌역
15503,목2동주민센터
15504,동일하이빌아파트
15505,팔복부동산.목동교회
15506,신정현대아파트.서부트럭터미널
15507,목동문화체육센터.건영아파트
15508,한성교회.금옥여고.백암고
15509,우신웨스트빌.목동보건지소
15510,대림.수정아파트
15511,벽산.대주아파트
15512,성원.극동아파트
15513,목동센트럴2단지
15516,목동센트럴1단지
15518,농협.영도초등학교
15522,학마을2단지아파트
15524,한신청구아파트
15526,학마을2단지아파트
15536,신정1동주민센터
15539,목동10단지
15540,오목교역.대학학원
15542,목동프라자
15545,신서초교
15547,서울남부지법
15553,한신청구아파트정문
15554,목동8단지천주교
15556,목동3.4단지사잇길
15561,용왕산입구
15564,성원.극동아파트
15565,목동9단지B상가
15566,현대아파트.월드메르디앙아파트
15567,목동프라자
15568,우신웨스트빌.목동보건지소
15570,목동문화체육센터.건영아파트
15571,신정1동주민센터
15572,팔복부동산.목동교회
15574,목2동주민센터
15576,양동중학교
15577,수명산입구
15579,거산아파트
15582,신곡시장
15584,목동센트럴1단지
15585,목동센트럴2단지.이마트24
15586,벽산.대주아파트
15587,대림.수정아파트
15588,한성교회.백암고
15589,금옥여고.대우미래사랑아파트
15591,동일하이빌아파트
15593,현대아파트.월드메르디앙아파트
15594,롯데캐슬아파트.목3동시장
15596,신정이펜하우스1단지
15599,서남병원
15600,신은초등학교
15614,신은초등학교
15635,서남병원
15637,이펜하우스3.4단지
15638,양천어르신요양센터
15639,신정이펜하우스1단지.새금성교회
15718,양천공영차고지
15992,강서양천교육지원청
15995,거산아파트
15996,우리은행앞
16001,염창역.서울도시가스
16002,염창역.서울도시가스
16003,등촌역.강서보건소
16004,등촌역.강서보건소
16005,등촌중학교.백석초등학교
16006,등촌중학교.백석초등학교
16007,강서구청사거리.서울디지털대학교
16008,강서구청사거리.서울디지털대학교
16009,KBS스포츠월드
16010,KBS스포츠월드
16011,한국가스기술공사
16012,한국가스기술공사
16013,발산역
16014,송정역
16015,송정역
16016,"공항중학교.마곡엠밸리9,10단지"
16017,발산역
16018,마곡역
16019,마곡역
16020,"공항중학교.마곡엠밸리9,10단지"
16021,마곡동로사거리
16022,마곡동로사거리
16023,강서세무서
16024,강서세무서
16100,화원중학교
16102,서울식물원.식물문화센터
16103,백석초등학교.한국임업진흥원
16104,등촌중학교.한국임업진흥원
16105,KC대학교.강서LG베스트샵
16106,하이웨이주유소.KC대학교
16107,서울식물원.숲문화학교
16108,LG사이언스파크
16109,등촌주공5단지아파트
16111,발산역4번출구
16112,발산역5번출구
16115,공항중학교
16116,송정역
16117,송정역
16118,공항시장
16119,공항시장
16120,공항시장역3번출구
16121,공항시장역.공항성산교회
16122,방화주유소
16123,방화2동청성아파트앞
16124,방신전통시장
16125,방화2동우촌연립
16126,국민은행방화동지점
16127,국민은행방화동지점
16128,한서고등학교.보람아파트
16129,한서고등학교.보람아파트
16130,방화역2번출구
16131,방화역
16132,방화3동주민센터.국립국어원
16133,방화도시7단지.국립국어원
16134,가양3동도시개발8단지아파트.가양역
16135,가양역.마포중고등학교
16136,가양역.마포중고등학교
16137,경복비즈니스고등학교
16138,경복비즈니스고등학교
16139,강서구청.한국건강관리협회
16140,강서구청.한국건강관리협회
16141,우장초등학교
16142,우장초등학교
16143,한국폴리텍1.서울강서대학교
16144,한국폴리텍1.서울강서대학교
16145,화곡본동시장
16146,화곡본동시장
16147,화곡역
16148,화곡역
16149,강서구청소년상담복지센터
16150,화곡푸르지오
16151,외발산신광명마을
16152,외발산신광명마을
16153,강서면허시험장.메이필드호텔
16154,강서면허시험장.메이필드호텔
16155,강서농수산물도매시장
16156,영인운수.차고지
16157,대한항공.메이필드호텔
16158,공항동송정중학교
16159,공항동송정중학교
16160,국립항공박물관.공항동천주교회
16161,국립항공박물관.공항동천주교회
16162,공항동지하도입구
16163,영인운수.차고지
16164,방화중학교
16165,방화2동주민센터
16166,방화동도시개발11단지
16167,개화119안전센터
16168,개화119안전센터
16169,개화역1번출구.개화검문소
16170,개화역1번출구.개화검문소
16171,상사마을
16172,상사마을
16173,영일고등학교.강서도서관
16174,아이파크아파트.백석중학교.실로암안과
16175,등촌2동주민센터.등촌동대림아파트
16176,대일고교.임광아파트.배광교회
16177,용문사.시립화곡청소년센터
16178,목동사거리
16179,목동사거리
16180,화곡동남부시장
16181,성석교회
16182,서울신정초등학교
16183,서울신정초등학교
16184,화곡8동주민센터
16185,화곡8동주민센터.까치산시장
16186,KT강서지사
16187,KT강서지사
16188,화곡동유림아파트
16189,화곡동유림아파트
16190,황외과앞
16191,까치산역2번출구
16192,까치산역4번출구
16193,화곡동백구사
16194,화곡동백구사
16195,화곡대림아파트
16196,화곡동대림아파트.화곡중앙시장
16197,가로공원.나누리병원
16198,가로공원.나누리병원
16199,가로공원.나누리병원
16200,가로공원.나누리병원
16201,다운어린이공원.치유하는교회
16202,화원중학교
16203,신월초등학교
16204,신월초등학교
16205,화곡역.현대주유소
16206,화곡역
16207,화곡역1번출구
16208,화곡역8번출구
16209,대원시장
16210,대원시장
16211,화곡중고등학교
16212,화곡중고등학교
16213,우장산역
16214,우장산역
16215,명덕고등학교.서울스타병원
16216,명덕고등학교.서울스타병원
16217,발산역.우장산힐스테이트
16218,발산역.우장산힐스테이트
16219,발산역2번출구
16220,발산역3번출구
16221,서울호서전문학교.등촌주공3단지아파트
16222,서울호서전문학교.등촌주공3단지아파트
16223,서울강서우체국
16224,서울강서우체국
16225,양천향교역.휴먼빌아파트
16226,양천향교입구
16227,가양한강타운아파트
16228,가양한강타운아파트
16229,가양2단지성지아파트.동양고등학교
16230,가양2단지성지아파트.동양고등학교
16231,한보구암마을아파트
16232,가양동천주교영등포공업고등학교
16233,서울서진학교.우체국앞.허준박물관
16234,탑산초등학교.허준박물관
16235,가양도시개발4단지아파트
16236,대림경동아파트
16237,가양도시개발5단지아파트
16238,가양2동강변아파트
16239,가양3동도시개발6단지아파트
16240,가양초등학교
16241,강서구청별관
16242,가양3동주민센터
16243,가양3동도시개발9단지아파트
16244,가양도시개발9단지.세현고등학교
16245,염창동아3차아파트.나이아가라호텔
16246,염창동아3차아파트
16247,염창동새마을금고
16248,염창동새마을금고
16249,염창동한마음.관음삼성아파트
16250,염창동관음삼성아파트
16251,태영.삼성한사랑아파트
16252,금호.한솔아파트
16253,블루나인비지니스센터.이마트
16254,블루나인비지니스센터.이마트
16255,이마트.강서소방서
16256,강서소방서.이마트.증미역
16257,가양역.현대프린스텔
16258,가양역.현대아파트
16259,가양역.우성아파트
16260,가양역.우성아파트
16261,SBS공개홀
16262,SBS공개홀
16263,가양4.5단지상가앞
16264,서울서진학교
16265,등촌동대림아파트
16266,강서한강자이아파트
16267,가양동CJ주식회사
16268,가양동CJ주식회사
16269,양천초등학교.겸재정선미술관
16270,양천초등학교.겸재정선미술관
16271,겸재정선미술관.서울식물원
16272,겸재정선미술관.서울식물원
16273,마곡실내배드민턴장
16274,마곡실내배드민턴장
16275,서남물재생센터
16276,서남물재생센터
16277,서남환경공원.마곡청구아파트
16278,서남환경공원.마곡청구아파트
16279,방화동도시개발2단지아파트
16280,방화동도시개발2단지아파트
16283,방화동동부센트레빌아파트
16284,방화동동부센트레빌아파트
16285,방화사거리
16286,방화사거리
16287,개화산역
16288,개화산역
16291,등촌3동천주교회
16292,등촌3동천주교회
16293,등촌3동5단지아파트.등촌고등학교
16294,등촌3동5단지아파트.등촌고등학교
16295,등촌3동주공4단지아파트
16296,등촌동부영아파트
16297,등촌3동주공10단지아파트
16298,등촌3동대림아파트
16301,마곡13단지힐스테이트아파트
16302,다솔마을.강서농수산물도매시장
16303,강서공업고등학교
16304,방화동도시개발1.2단지아파트
16305,서울항공비즈니스고등학교
16306,서울항공비즈니스고등학교
16307,공항중학교
16308,공항중학교.마곡엠밸리9단지
16309,양천향교역
16321,방신전통시장
16322,방화주유소
16326,제과점앞
16327,공항동천주교회
16328,강서한방병원
16329,강서한방병원
16330,강서한강자이아파트
16332,강서구청별관
16339,우장산동주민센터
16340,문성유치원
16341,우장산투웨니퍼스트오피스텔
16342,가양7단지상가
16344,등촌주공9단지
16345,강서구민올림픽체육센터
16346,등촌주공6단지
16347,등현초등학교
16348,가양7단지상가앞
16350,우장산휴먼빌아파트
16351,우장산동주민센터
16352,양서1단지우장산아이파크이편한세상
16361,우장산파크빌
16364,강서힐스테이트아파트
16366,등촌주공6단지앞
16367,강서구민올림픽체육센터
16368,등촌9단지SBS공개홀
16369,가양4.5단지상가앞
16373,삼정그린코아아파트
16374,강서농협
16375,강서농협
16376,서울방화초등학교
16378,공항동주민센터
16379,천주교성당
16385,마곡나루역4번출구.서울식물원
16386,마곡나루역5번출구.서울식물원
16387,마곡역교차로
16388,이대서울병원
16389,김포공항국내선
16390,김포공항국내선
16391,김포공항국제선
16392,김포공항국제선
16393,발산역7번출구
16394,신방화역5번출구
16395,마곡엠밸리6.7단지.마곡중학교
16396,마곡나루역
16397,마곡역
16398,마곡역
16399,마곡나루역1번출구.웰튼병원
16400,마곡동로사거리
16401,마곡엠밸리11.12단지
16402,마곡13단지힐스테이트후문
16403,공진초등학교
16407,송정역
16408,외발산동기점
16410,한국공항공사
16411,한국공항공사
16412,이마트(가상)
16413,개화동상사마을종점
16416,마곡수명산파크7단지
16417,마곡수명산파크5단지6단지
16418,마곡수명산파크2단지
16419,마곡수명산파크2단지
16420,마곡수명산파크3단지4단지
16421,마곡수명산파크7단지
16422,마곡역6번출구
16423,마곡역
16424,화곡2동주민센터
16425,화곡2동주민센터
16427,마곡엠밸리14단지아파트
16428,마곡엠밸리15단지아파트
16429,발산역9번출구
16430,공항동주민센터
16431,신방화사거리
16432,신방화사거리
16433,방화2동우촌연립
16434,개화역광역환승센터
16435,개화역광역환승센터
16436,방화2동청성아파트
16450,핑크힐병원
16451,롯데몰.김포공항역
16453,송정중학교정문
16462,염창동주민센터
16463,대통마트
16464,강원슈퍼
16465,화곡보람3차아파트
16466,에이엔케슬
16467,한광고
16468,신정여상
16469,명지해드는터아파트
16470,동우아트빌
16471,미주아파트
16472,방송인아파트
16473,곰달래약국
16474,중앙하이츠빌라
16475,곰달래아파트
16476,삼성아파트
16477,은창아파트
16478,화곡전화국
16479,까치산역4번출구
16480,까치시장
16481,화곡탑건진선미아파트
16482,개나리슈퍼
16483,빨래세탁소
16484,공작세탁소
16485,주영렉스빌
16486,대통마트
16487,국민약국
16488,주영렉스빌
16489,약수터
16490,신광명마을
16491,수명중고등학교
16492,마곡.수명산파크4단지
16493,방화중학교
16494,한마음아파트
16495,우성아파트앞
16496,우성아파트
16497,봉제산정상
16498,생태공원
16499,NC백화점앞
16500,염창역1번출구.강서평생학습관
16501,명지해드는터아파트
16502,하이웨이주유소
16503,서광아파트
16504,마곡엠밸리7단지앞
16505,대림아파트
16506,하나마트
16507,정곡초교
16508,등명중학교
16509,동아3차아파트
16510,미주아파트
16511,백연공원
16512,방화4단지
16513,등촌3동성당사거리
16514,새마을금고
16515,방송인아파트
16516,KC대학교
16517,방화3동주민센터
16518,등촌6단지
16519,관음삼성.보람더하임아파트
16520,공작세탁소
16521,골목시장
16523,등촌9단지
16524,염창중학교
16525,대통마트
16526,SK브로드밴드강서방송
16527,정곡초교
16528,강서세무서.공항초교
16529,남부시장
16530,수정빌딩
16532,다솔마을
16533,화곡유치원
16534,마곡엠밸리14단지
16535,등촌7단지아파트
16536,삼천리아파트
16537,화곡중앙하이츠빌라
16538,본동시장
16539,마곡엠밸리14단지
16540,한서고등학교.보람아파트
16541,한마음아파트
16542,곰달래아파트
16543,본동사무소
16544,볏골어린이공원
16545,방신시장.LG베스트샵
16546,마곡엠밸리11.12단지상가
16547,삼성아파트
16548,거성빌라
16549,마곡13단지힐스테이트상가
16550,겸재정선미술관입구
16551,한국건강관리협회
16552,이마트.증미역
16553,은창아파트
16554,강서구립봉제산어르신복지센터
16555,화곡본동시장
16556,금호APT
16557,강서구청입구
16558,등촌강변샤르망오피스텔
16559,마곡13단지힐스테이트후문
16560,대영마트
16561,우체국
16562,벽산아파트
16563,우장산꿈에그린아파트
16564,등촌현대아파트
16565,까치산역1번출구
16566,정은파크빌
16567,화곡초교
16568,벽산아파트
16569,롯데3차APT
16570,하이웨이주유소
16571,까치시장
16572,약수터
16573,금호APT
16574,강서구민회관
16576,선교교회
16577,겸재정선미술관입구
16578,발산어린이집
16579,화곡탑건진선미아파트
16580,삼거리
16581,롯데1차
16583,개나리슈퍼
16586,강서노인회관
16588,빨래터세탁소
16589,안골공원
16591,우장산월드메르디앙아파트
16592,방화동동부센트레빌아파트
16593,삼거리
16594,강남슈퍼
16595,프라임마트
16597,태창아파트
16598,신정초교
16599,정은파크빌
16601,마곡한솔솔파크
16603,길훈아파트
16604,마곡중학교
16605,김포공항국내선
16606,마곡나루역
16608,롯데R&D센터
16609,마곡나루역
16612,대한항공
16613,LG사이언스파크
16614,김포공항국내선
16615,마곡엠밸리1단지
16616,마곡나루역
16617,마곡나루역5번출구
16618,대한항공
16619,서울식물원.숲문화학교
16621,마곡역2번출구
16622,강서세무서.공항초교
16623,강서세무서
16624,마곡엠밸리7단지입구
16625,마곡엠밸리7단지
16626,마곡역
16627,마곡엠밸리3단지입구
16628,마곡중학교정문
16629,길훈아파트
16630,마곡한솔솔파크
16631,프라임마트
16632,방화동동부센트레빌아파트
16633,방신시장
16634,한서고등학교.보람아파트
16635,마곡역
16636,동아1.2차아파트
16637,약수터
16638,동아1.2차아파트
16639,화곡역
16640,마곡우림필유아파트
16641,마곡우림필유아파트
16677,대영마트
16700,롯데R&D센터
16702,마곡엠밸리7단지.712동
16703,신방화역4번출구.마곡중학교
16704,신방화역7번출구
16705,마곡엠밸리4단지
16706,마곡엠밸리5단지
16707,화곡중앙골목시장
16718,송화시장
16721,삼천리아파트
16722,LG주유소
16725,오쇠동꽃단지
16726,오쇠동꽃단지
16727,강서구립봉제산어르신복지센터
16729,화곡중.고등학교
16732,삼거리
16734,남부시장
16745,송정역
16778,거성빌라
16781,김포공항국내선
16812,덕원여자고등학교.덕원예술고등학교
16814,봉제산정상
16818,성우빌딩
16820,발산초등학교
16829,김포공항국내선
16836,로미오이발클럽
16838,방화대교남단(가상)
16848,김포공항국제선
16849,강서면허시험장.메이필드호텔
16851,염창역2번출구
16855,태영송화아파트
16857,김포공항국제선
16858,대통마트
16859,화곡초교
16861,현대슈퍼
16862,관음삼성.보람더하임아파트
16863,청송평화아파트
16864,아람마트
16867,수명산파크1단지
16868,새마을금고
16869,성심사
16870,성심사
16873,마곡.수명산파크2단지
16875,아람마트
16876,현대빌라
16878,화곡역7번출구
16879,마곡.수명산파크3단지
16881,가양대교남단(가상)
16882,청송평화아파트
16883,가양대교남단(가상)
16885,마곡수명산파크3단지.4단지
16887,화곡보람3차아파트
16888,로미오이발클럽
16890,푸르지오APT
16892,에이엔케슬
16894,화곡유치원
16896,한광고
16897,수정빌딩
16898,수명산파크7단지정문
16899,신정여상
16900,SK브로드밴드강서방송
16903,골목시장
16905,서울자동차학원
16907,KC대학교
16908,백연공원
16909,하나마트
16910,강서구청후문
16911,화곡보람2차아파트
16912,강서아파트
16913,개화동상사마을종점(가상)
16914,본동사무소
16915,황제참치
16917,청과시장2
